ID,group,item.number,item,spelling.learned,reduction.type,pronunciation,button.pressedd,correct,RT,trial,spellingTest.answer,spelling.correct
CV17,Canonical_Reduced,34,cluttee,reduced,flap,"New words, canonical pronunciation",1,0,651,65,,
CV17,Canonical_Reduced,61,credenter,reduced,nasal,"New words, canonical pronunciation",4,1,948,37,,
CV17,Canonical_Reduced,57,cyntergus,reduced,nasal,"New words, canonical pronunciation",4,1,802,101,,
CV17,Canonical_Reduced,37,fluttow,reduced,flap,"New words, canonical pronunciation",1,0,746,32,,
CV17,Canonical_Reduced,47,gleanty,canonical,nasal,"New words, canonical pronunciation",4,1,953,125,,
CV17,Canonical_Reduced,41,glunter,reduced,nasal,"New words, canonical pronunciation",4,1,591,111,,
CV17,Canonical_Reduced,63,lucrunty,reduced,nasal,"New words, canonical pronunciation",4,1,995,100,,
CV17,Canonical_Reduced,49,pittery,canonical,flap,"New words, canonical pronunciation",1,0,475,104,,
CV17,Canonical_Reduced,52,pribetty,reduced,flap,"New words, canonical pronunciation",1,0,1027,34,,
CV17,Canonical_Reduced,43,prounter,reduced,nasal,"New words, canonical pronunciation",4,1,751,23,,
CV17,Canonical_Reduced,36,ruttow,canonical,flap,"New words, canonical pronunciation",4,1,667,59,,
CV17,Canonical_Reduced,55,sceanetty,canonical,flap,"New words, canonical pronunciation",1,0,973,48,,
CV17,Canonical_Reduced,42,sento,canonical,nasal,"New words, canonical pronunciation",1,0,973,1,,
CV17,Canonical_Reduced,39,slettow,canonical,flap,"New words, canonical pronunciation",1,0,853,9,,
CV17,Canonical_Reduced,48,slyttenee,reduced,flap,"New words, canonical pronunciation",4,1,1103,96,,
CV17,Canonical_Reduced,44,smountus,canonical,nasal,"New words, canonical pronunciation",4,1,1053,40,,
CV17,Canonical_Reduced,56,sounterby,canonical,nasal,"New words, canonical pronunciation",1,0,836,10,,
CV17,Canonical_Reduced,54,spearottus,reduced,flap,"New words, canonical pronunciation",1,0,686,22,,
CV17,Canonical_Reduced,59,spentogy,reduced,nasal,"New words, canonical pronunciation",4,1,847,53,,
CV17,Canonical_Reduced,62,suspintus,canonical,nasal,"New words, canonical pronunciation",4,1,1091,38,,
CV17,Canonical_Reduced,53,trecottus,canonical,flap,"New words, canonical pronunciation",4,1,1050,119,,
CV17,Canonical_Reduced,40,trenter,canonical,nasal,"New words, canonical pronunciation",4,1,645,49,,
CV17,Canonical_Reduced,50,trettemus,canonical,flap,"New words, canonical pronunciation",4,1,728,69,,
CV17,Canonical_Reduced,33,trotty,canonical,flap,"New words, canonical pronunciation",4,1,670,116,,
CV17,Canonical_Reduced,45,trounty,reduced,nasal,"New words, canonical pronunciation",4,1,696,110,,
CV17,Canonical_Reduced,51,vettetus,reduced,flap,"New words, canonical pronunciation",4,1,906,67,,
CV17,Canonical_Reduced,58,vintimal,canonical,nasal,"New words, canonical pronunciation",4,1,726,35,,
CV17,Canonical_Reduced,38,voutty,reduced,flap,"New words, canonical pronunciation",4,1,750,106,,
CV17,Canonical_Reduced,64,abron,,,Nonwords,4,1,480,124,,
CV17,Canonical_Reduced,65,balloom,,,Nonwords,4,1,910,99,,
CV17,Canonical_Reduced,68,bashketball,,,Nonwords,4,1,584,62,,
CV17,Canonical_Reduced,83,bencil,,,Nonwords,4,1,479,91,,
CV17,Canonical_Reduced,84,briest,,,Nonwords,4,1,848,29,,
CV17,Canonical_Reduced,70,cabimet,,,Nonwords,1,0,869,114,,
CV17,Canonical_Reduced,71,cassier,,,Nonwords,1,0,627,8,,
CV17,Canonical_Reduced,72,crame,,,Nonwords,1,0,565,13,,
CV17,Canonical_Reduced,73,dansher,,,Nonwords,4,1,531,92,,
CV17,Canonical_Reduced,74,feshtival,,,Nonwords,4,1,624,56,,
CV17,Canonical_Reduced,75,fiss,,,Nonwords,4,1,592,45,,
CV17,Canonical_Reduced,76,glash,,,Nonwords,4,1,686,64,,
CV17,Canonical_Reduced,77,grabe,,,Nonwords,4,1,649,28,,
CV17,Canonical_Reduced,78,han,,,Nonwords,4,1,898,25,,
CV17,Canonical_Reduced,79,herpivore,,,Nonwords,4,1,1074,54,,
CV17,Canonical_Reduced,80,nechanic,,,Nonwords,4,1,755,31,,
CV17,Canonical_Reduced,81,nushroom,,,Nonwords,4,1,662,27,,
CV17,Canonical_Reduced,82,palashe,,,Nonwords,4,1,743,55,,
CV17,Canonical_Reduced,66,pank,,,Nonwords,1,0,938,6,,
CV17,Canonical_Reduced,67,parrel,,,Nonwords,4,1,535,63,,
CV17,Canonical_Reduced,69,prain,,,Nonwords,1,0,3485,0,,
CV17,Canonical_Reduced,85,reshtaurant,,,Nonwords,4,1,797,36,,
CV17,Canonical_Reduced,86,ruppish,,,Nonwords,4,1,630,68,,
CV17,Canonical_Reduced,87,selter,,,Nonwords,4,1,879,108,,
CV17,Canonical_Reduced,90,shke,,,Nonwords,4,1,592,61,,
CV17,Canonical_Reduced,88,sirt,,,Nonwords,4,1,610,75,,
CV17,Canonical_Reduced,89,smail,,,Nonwords,1,0,900,7,,
CV17,Canonical_Reduced,91,spoom,,,Nonwords,4,1,957,76,,
CV17,Canonical_Reduced,92,sunnit,,,Nonwords,1,0,1087,118,,
CV17,Canonical_Reduced,93,teemager,,,Nonwords,1,0,646,14,,
CV17,Canonical_Reduced,94,vegetaple,,,Nonwords,4,1,852,84,,
CV17,Canonical_Reduced,95,wimdow,,,Nonwords,1,0,781,83,,
CV17,Canonical_Reduced,0,apron,,,Familiar words,1,1,592,50,,
CV17,Canonical_Reduced,1,balloon,,,Familiar words,1,1,554,33,,
CV17,Canonical_Reduced,2,bank,,,Familiar words,1,1,636,109,,
CV17,Canonical_Reduced,3,barrel,,,Familiar words,1,1,541,16,,
CV17,Canonical_Reduced,4,basketball,,,Familiar words,1,1,486,2,,
CV17,Canonical_Reduced,5,brain,,,Familiar words,1,1,600,47,,
CV17,Canonical_Reduced,6,cabinet,,,Familiar words,1,1,843,73,,
CV17,Canonical_Reduced,7,cashier,,,Familiar words,1,1,572,12,,
CV17,Canonical_Reduced,8,crane,,,Familiar words,1,1,605,43,,
CV17,Canonical_Reduced,9,dancer,,,Familiar words,1,1,516,15,,
CV17,Canonical_Reduced,10,festival,,,Familiar words,1,1,613,122,,
CV17,Canonical_Reduced,11,fish,,,Familiar words,1,1,698,39,,
CV17,Canonical_Reduced,12,glass,,,Familiar words,1,1,615,58,,
CV17,Canonical_Reduced,13,grape,,,Familiar words,1,1,370,11,,
CV17,Canonical_Reduced,14,ham,,,Familiar words,1,1,720,102,,
CV17,Canonical_Reduced,15,herbivore,,,Familiar words,1,1,693,57,,
CV17,Canonical_Reduced,16,mechanic,,,Familiar words,1,1,794,112,,
CV17,Canonical_Reduced,17,mushroom,,,Familiar words,1,1,390,4,,
CV17,Canonical_Reduced,18,palace,,,Familiar words,1,1,677,81,,
CV17,Canonical_Reduced,19,pencil,,,Familiar words,1,1,578,30,,
CV17,Canonical_Reduced,20,priest,,,Familiar words,1,1,824,105,,
CV17,Canonical_Reduced,21,restaurant,,,Familiar words,1,1,748,127,,
CV17,Canonical_Reduced,22,rubbish,,,Familiar words,1,1,684,44,,
CV17,Canonical_Reduced,23,shelter,,,Familiar words,1,1,659,121,,
CV17,Canonical_Reduced,24,shirt,,,Familiar words,1,1,696,72,,
CV17,Canonical_Reduced,25,sil,,,Familiar words,1,1,842,66,,
CV17,Canonical_Reduced,26,ske,,,Familiar words,1,1,563,60,,
CV17,Canonical_Reduced,27,spoon,,,Familiar words,1,1,1004,87,,
CV17,Canonical_Reduced,28,summit,,,Familiar words,1,1,872,85,,
CV17,Canonical_Reduced,29,teeger,,,Familiar words,1,1,664,89,,
CV17,Canonical_Reduced,30,vegetable,,,Familiar words,1,1,727,51,,
CV17,Canonical_Reduced,31,window,,,Familiar words,1,1,569,52,,
CV18,Canonical_Reduced,99,bliddus,reduced,flap,"New words, trained pronunciation",4,0,745,117,,
CV18,Canonical_Reduced,124,bredenno,canonical,nasal,"New words, trained pronunciation",4,0,1039,74,,
CV18,Canonical_Reduced,110,bunnow,reduced,nasal,"New words, trained pronunciation",1,1,639,3,,
CV18,Canonical_Reduced,96,byddo,canonical,flap,"New words, trained pronunciation",1,1,1017,103,,
CV18,Canonical_Reduced,98,cluddee,reduced,flap,"New words, trained pronunciation",1,1,612,5,,
CV18,Canonical_Reduced,125,credenner,reduced,nasal,"New words, trained pronunciation",1,1,760,86,,
CV18,Canonical_Reduced,121,cynnergus,reduced,nasal,"New words, trained pronunciation",1,1,902,71,,
CV18,Canonical_Reduced,101,fluddow,reduced,flap,"New words, trained pronunciation",1,1,757,79,,
CV18,Canonical_Reduced,111,gleanny,canonical,nasal,"New words, trained pronunciation",1,1,715,41,,
CV18,Canonical_Reduced,105,glunner,reduced,nasal,"New words, trained pronunciation",1,1,645,19,,
CV18,Canonical_Reduced,127,lucrunny,reduced,nasal,"New words, trained pronunciation",1,1,899,94,,
CV18,Canonical_Reduced,113,piddery,canonical,flap,"New words, trained pronunciation",1,1,559,82,,
CV18,Canonical_Reduced,116,pribeddy,reduced,flap,"New words, trained pronunciation",1,1,900,93,,
CV18,Canonical_Reduced,107,prounner,reduced,nasal,"New words, trained pronunciation",1,1,512,24,,
CV18,Canonical_Reduced,100,ruddow,canonical,flap,"New words, trained pronunciation",1,1,607,115,,
CV18,Canonical_Reduced,119,sceaneddy,canonical,flap,"New words, trained pronunciation",1,1,1019,21,,
CV18,Canonical_Reduced,106,senno,canonical,nasal,"New words, trained pronunciation",1,1,808,120,,
CV18,Canonical_Reduced,103,sleddow,canonical,flap,"New words, trained pronunciation",1,1,833,26,,
CV18,Canonical_Reduced,112,slyddenee,reduced,flap,"New words, trained pronunciation",1,1,731,97,,
CV18,Canonical_Reduced,108,smounnus,canonical,nasal,"New words, trained pronunciation",1,1,971,17,,
CV18,Canonical_Reduced,120,sounnerby,canonical,nasal,"New words, trained pronunciation",1,1,988,42,,
CV18,Canonical_Reduced,118,spearoddus,reduced,flap,"New words, trained pronunciation",1,1,957,77,,
CV18,Canonical_Reduced,123,spennogy,reduced,nasal,"New words, trained pronunciation",1,1,911,78,,
CV18,Canonical_Reduced,126,suspinnus,canonical,nasal,"New words, trained pronunciation",1,1,937,126,,
CV18,Canonical_Reduced,117,trecoddus,canonical,flap,"New words, trained pronunciation",1,1,922,70,,
CV18,Canonical_Reduced,114,treddemus,canonical,flap,"New words, trained pronunciation",1,1,702,80,,
CV18,Canonical_Reduced,104,trenner,canonical,nasal,"New words, trained pronunciation",1,1,681,88,,
CV18,Canonical_Reduced,97,troddy,canonical,flap,"New words, trained pronunciation",1,1,978,18,,
CV18,Canonical_Reduced,109,trounny,reduced,nasal,"New words, trained pronunciation",4,0,1303,123,,
CV18,Canonical_Reduced,115,veddetus,reduced,flap,"New words, trained pronunciation",1,1,1452,95,,
CV18,Canonical_Reduced,122,vinnimal,canonical,nasal,"New words, trained pronunciation",1,1,710,46,,
CV18,Canonical_Reduced,102,vouddy,reduced,flap,"New words, trained pronunciation",1,1,788,98,,
CV18,Canonical_Reduced,35,blittus,reduced,flap,"New words, canonical pronunciation",1,0,746,107,,
CV18,Canonical_Reduced,60,bredento,canonical,nasal,"New words, canonical pronunciation",4,1,1066,90,,
CV18,Canonical_Reduced,46,buntow,reduced,nasal,"New words, canonical pronunciation",4,1,693,20,,
CV18,Canonical_Reduced,32,bytto,canonical,flap,"New words, canonical pronunciation",4,1,1614,113,,
CV18,Canonical_Reduced,34,cluttee,reduced,flap,"New words, canonical pronunciation",1,0,582,65,,
CV18,Canonical_Reduced,61,credenter,reduced,nasal,"New words, canonical pronunciation",4,1,1026,37,,
CV18,Canonical_Reduced,57,cyntergus,reduced,nasal,"New words, canonical pronunciation",4,1,1157,101,,
CV18,Canonical_Reduced,37,fluttow,reduced,flap,"New words, canonical pronunciation",4,1,858,32,,
CV18,Canonical_Reduced,47,gleanty,canonical,nasal,"New words, canonical pronunciation",4,1,849,125,,
CV18,Canonical_Reduced,41,glunter,reduced,nasal,"New words, canonical pronunciation",4,1,880,111,,
CV18,Canonical_Reduced,63,lucrunty,reduced,nasal,"New words, canonical pronunciation",4,1,1648,100,,
CV18,Canonical_Reduced,49,pittery,canonical,flap,"New words, canonical pronunciation",1,0,2107,104,,
CV18,Canonical_Reduced,52,pribetty,reduced,flap,"New words, canonical pronunciation",1,0,723,34,,
CV18,Canonical_Reduced,43,prounter,reduced,nasal,"New words, canonical pronunciation",4,1,810,23,,
CV18,Canonical_Reduced,36,ruttow,canonical,flap,"New words, canonical pronunciation",1,0,958,59,,
CV18,Canonical_Reduced,55,sceanetty,canonical,flap,"New words, canonical pronunciation",1,0,1092,48,,
CV18,Canonical_Reduced,42,sento,canonical,nasal,"New words, canonical pronunciation",1,0,868,1,,
CV18,Canonical_Reduced,39,slettow,canonical,flap,"New words, canonical pronunciation",1,0,808,9,,
CV18,Canonical_Reduced,48,slyttenee,reduced,flap,"New words, canonical pronunciation",4,1,1005,96,,
CV18,Canonical_Reduced,44,smountus,canonical,nasal,"New words, canonical pronunciation",1,0,2256,40,,
CV18,Canonical_Reduced,56,sounterby,canonical,nasal,"New words, canonical pronunciation",4,1,1301,10,,
CV18,Canonical_Reduced,54,spearottus,reduced,flap,"New words, canonical pronunciation",4,1,911,22,,
CV18,Canonical_Reduced,59,spentogy,reduced,nasal,"New words, canonical pronunciation",4,1,1008,53,,
CV18,Canonical_Reduced,62,suspintus,canonical,nasal,"New words, canonical pronunciation",4,1,1095,38,,
CV18,Canonical_Reduced,53,trecottus,canonical,flap,"New words, canonical pronunciation",4,1,1040,119,,
CV18,Canonical_Reduced,40,trenter,canonical,nasal,"New words, canonical pronunciation",4,1,600,49,,
CV18,Canonical_Reduced,50,trettemus,canonical,flap,"New words, canonical pronunciation",1,0,888,69,,
CV18,Canonical_Reduced,33,trotty,canonical,flap,"New words, canonical pronunciation",1,0,725,116,,
CV18,Canonical_Reduced,45,trounty,reduced,nasal,"New words, canonical pronunciation",1,0,1071,110,,
CV18,Canonical_Reduced,51,vettetus,reduced,flap,"New words, canonical pronunciation",4,1,1978,67,,
CV18,Canonical_Reduced,58,vintimal,canonical,nasal,"New words, canonical pronunciation",4,1,1009,35,,
CV18,Canonical_Reduced,38,voutty,reduced,flap,"New words, canonical pronunciation",4,1,963,106,,
CV18,Canonical_Reduced,64,abron,,,Nonwords,4,1,629,124,,
CV18,Canonical_Reduced,65,balloom,,,Nonwords,4,1,812,99,,
CV18,Canonical_Reduced,68,bashketball,,,Nonwords,4,1,575,62,,
CV18,Canonical_Reduced,83,bencil,,,Nonwords,4,1,503,91,,
CV18,Canonical_Reduced,84,briest,,,Nonwords,4,1,989,29,,
CV18,Canonical_Reduced,70,cabimet,,,Nonwords,4,1,1033,114,,
CV18,Canonical_Reduced,71,cassier,,,Nonwords,4,1,684,8,,
CV18,Canonical_Reduced,72,crame,,,Nonwords,4,1,797,13,,
CV18,Canonical_Reduced,73,dansher,,,Nonwords,4,1,590,92,,
CV18,Canonical_Reduced,74,feshtival,,,Nonwords,4,1,724,56,,
CV18,Canonical_Reduced,75,fiss,,,Nonwords,4,1,878,45,,
CV18,Canonical_Reduced,76,glash,,,Nonwords,4,1,757,64,,
CV18,Canonical_Reduced,77,grabe,,,Nonwords,1,0,749,28,,
CV18,Canonical_Reduced,78,han,,,Nonwords,4,1,938,25,,
CV18,Canonical_Reduced,79,herpivore,,,Nonwords,4,1,893,54,,
CV18,Canonical_Reduced,80,nechanic,,,Nonwords,4,1,528,31,,
CV18,Canonical_Reduced,81,nushroom,,,Nonwords,4,1,488,27,,
CV18,Canonical_Reduced,82,palashe,,,Nonwords,4,1,780,55,,
CV18,Canonical_Reduced,66,pank,,,Nonwords,4,1,1108,6,,
CV18,Canonical_Reduced,67,parrel,,,Nonwords,4,1,538,63,,
CV18,Canonical_Reduced,69,prain,,,Nonwords,4,1,3209,0,,
CV18,Canonical_Reduced,85,reshtaurant,,,Nonwords,4,1,1157,36,,
CV18,Canonical_Reduced,86,ruppish,,,Nonwords,4,1,972,68,,
CV18,Canonical_Reduced,87,selter,,,Nonwords,4,1,1093,108,,
CV18,Canonical_Reduced,90,shke,,,Nonwords,4,1,470,61,,
CV18,Canonical_Reduced,88,sirt,,,Nonwords,4,1,896,75,,
CV18,Canonical_Reduced,89,smail,,,Nonwords,4,1,771,7,,
CV18,Canonical_Reduced,91,spoom,,,Nonwords,4,1,1040,76,,
CV18,Canonical_Reduced,92,sunnit,,,Nonwords,4,1,967,118,,
CV18,Canonical_Reduced,93,teemager,,,Nonwords,4,1,660,14,,
CV18,Canonical_Reduced,94,vegetaple,,,Nonwords,4,1,761,84,,
CV18,Canonical_Reduced,95,wimdow,,,Nonwords,4,1,693,83,,
CV18,Canonical_Reduced,0,apron,,,Familiar words,4,0,653,50,,
CV18,Canonical_Reduced,1,balloon,,,Familiar words,1,1,544,33,,
CV18,Canonical_Reduced,2,bank,,,Familiar words,4,0,611,109,,
CV18,Canonical_Reduced,3,barrel,,,Familiar words,1,1,580,16,,
CV18,Canonical_Reduced,4,basketball,,,Familiar words,1,1,968,2,,
CV18,Canonical_Reduced,5,brain,,,Familiar words,1,1,562,47,,
CV18,Canonical_Reduced,6,cabinet,,,Familiar words,1,1,595,73,,
CV18,Canonical_Reduced,7,cashier,,,Familiar words,1,1,1001,12,,
CV18,Canonical_Reduced,8,crane,,,Familiar words,1,1,828,43,,
CV18,Canonical_Reduced,9,dancer,,,Familiar words,1,1,870,15,,
CV18,Canonical_Reduced,10,festival,,,Familiar words,4,0,715,122,,
CV18,Canonical_Reduced,11,fish,,,Familiar words,1,1,556,39,,
CV18,Canonical_Reduced,12,glass,,,Familiar words,1,1,693,58,,
CV18,Canonical_Reduced,13,grape,,,Familiar words,1,1,766,11,,
CV18,Canonical_Reduced,14,ham,,,Familiar words,1,1,717,102,,
CV18,Canonical_Reduced,15,herbivore,,,Familiar words,1,1,542,57,,
CV18,Canonical_Reduced,16,mechanic,,,Familiar words,1,1,736,112,,
CV18,Canonical_Reduced,17,mushroom,,,Familiar words,1,1,490,4,,
CV18,Canonical_Reduced,18,palace,,,Familiar words,4,0,399,81,,
CV18,Canonical_Reduced,19,pencil,,,Familiar words,1,1,876,30,,
CV18,Canonical_Reduced,20,priest,,,Familiar words,1,1,889,105,,
CV18,Canonical_Reduced,21,restaurant,,,Familiar words,1,1,762,127,,
CV18,Canonical_Reduced,22,rubbish,,,Familiar words,1,1,787,44,,
CV18,Canonical_Reduced,23,shelter,,,Familiar words,4,0,621,121,,
CV18,Canonical_Reduced,24,shirt,,,Familiar words,1,1,607,72,,
CV18,Canonical_Reduced,25,sil,,,Familiar words,1,1,674,66,,
CV18,Canonical_Reduced,26,ske,,,Familiar words,1,1,1316,60,,
CV18,Canonical_Reduced,27,spoon,,,Familiar words,1,1,835,87,,
CV18,Canonical_Reduced,28,summit,,,Familiar words,1,1,1175,85,,
CV18,Canonical_Reduced,29,teeger,,,Familiar words,1,1,583,89,,
CV18,Canonical_Reduced,30,vegetable,,,Familiar words,1,1,1395,51,,
CV18,Canonical_Reduced,31,window,,,Familiar words,1,1,625,52,,
CV19,Canonical_Reduced,99,bliddus,reduced,flap,"New words, trained pronunciation",1,1,658,117,,1
CV19,Canonical_Reduced,124,bredenno,canonical,nasal,"New words, trained pronunciation",1,1,681,74,,
CV19,Canonical_Reduced,110,bunnow,reduced,nasal,"New words, trained pronunciation",4,0,845,3,brunno,0
CV19,Canonical_Reduced,96,byddo,canonical,flap,"New words, trained pronunciation",1,1,856,103,,
CV19,Canonical_Reduced,98,cluddee,reduced,flap,"New words, trained pronunciation",1,1,557,5,,1
CV19,Canonical_Reduced,125,credenner,reduced,nasal,"New words, trained pronunciation",1,1,725,86,,0
CV19,Canonical_Reduced,121,cynnergus,reduced,nasal,"New words, trained pronunciation",1,1,750,71,cynergey,0
CV19,Canonical_Reduced,101,fluddow,reduced,flap,"New words, trained pronunciation",1,1,574,79,floddus,0
CV19,Canonical_Reduced,111,gleanny,canonical,nasal,"New words, trained pronunciation",4,0,656,41,,
CV19,Canonical_Reduced,105,glunner,reduced,nasal,"New words, trained pronunciation",1,1,635,19,,1
CV19,Canonical_Reduced,127,lucrunny,reduced,nasal,"New words, trained pronunciation",1,1,781,94,,0
CV19,Canonical_Reduced,113,piddery,canonical,flap,"New words, trained pronunciation",1,1,519,82,,
CV19,Canonical_Reduced,116,pribeddy,reduced,flap,"New words, trained pronunciation",1,1,681,93,,0
CV19,Canonical_Reduced,107,prounner,reduced,nasal,"New words, trained pronunciation",1,1,617,24,,1
CV19,Canonical_Reduced,100,ruddow,canonical,flap,"New words, trained pronunciation",1,1,711,115,,
CV19,Canonical_Reduced,119,sceaneddy,canonical,flap,"New words, trained pronunciation",1,1,1208,21,,
CV19,Canonical_Reduced,106,senno,canonical,nasal,"New words, trained pronunciation",1,1,746,120,,
CV19,Canonical_Reduced,103,sleddow,canonical,flap,"New words, trained pronunciation",1,1,897,26,,
CV19,Canonical_Reduced,112,slyddenee,reduced,flap,"New words, trained pronunciation",1,1,913,97,slyderbee,0
CV19,Canonical_Reduced,108,smounnus,canonical,nasal,"New words, trained pronunciation",4,0,1000,17,,
CV19,Canonical_Reduced,120,sounnerby,canonical,nasal,"New words, trained pronunciation",1,1,743,42,,
CV19,Canonical_Reduced,118,spearoddus,reduced,flap,"New words, trained pronunciation",1,1,900,77,spearodus,0
CV19,Canonical_Reduced,123,spennogy,reduced,nasal,"New words, trained pronunciation",4,0,748,78,,0
CV19,Canonical_Reduced,126,suspinnus,canonical,nasal,"New words, trained pronunciation",1,1,957,126,,
CV19,Canonical_Reduced,117,trecoddus,canonical,flap,"New words, trained pronunciation",1,1,799,70,,
CV19,Canonical_Reduced,114,treddemus,canonical,flap,"New words, trained pronunciation",1,1,752,80,,
CV19,Canonical_Reduced,104,trenner,canonical,nasal,"New words, trained pronunciation",1,1,637,88,,
CV19,Canonical_Reduced,97,troddy,canonical,flap,"New words, trained pronunciation",1,1,912,18,,
CV19,Canonical_Reduced,109,trounny,reduced,nasal,"New words, trained pronunciation",1,1,614,123,trouny,0
CV19,Canonical_Reduced,115,veddetus,reduced,flap,"New words, trained pronunciation",1,1,924,95,,0
CV19,Canonical_Reduced,122,vinnimal,canonical,nasal,"New words, trained pronunciation",1,1,738,46,,
CV19,Canonical_Reduced,102,vouddy,reduced,flap,"New words, trained pronunciation",1,1,740,98,vounty,0
